Gene_1,Gene_name_1,Annotation_1,Gene_2,Gene_name_2,Annotation_2,p-value unadj,p-value adj,Cluster
group_6288,,hypothetical protein,group_2675,,hypothetical protein,0.0,0.0,156
group_6288,,hypothetical protein,group_5398,,hypothetical protein,0.0,0.0,156
group_6288,,hypothetical protein,group_5575,,hypothetical protein,0.0,0.0,156
group_6288,,hypothetical protein,group_5578,,hypothetical protein,0.0,0.0,156
group_6288,,hypothetical protein,group_6283,,hypothetical protein,0.0,0.0,156
group_6288,,hypothetical protein,group_6284,,hypothetical protein,0.0,0.0,156
group_6288,,hypothetical protein,group_6285,,hypothetical protein,0.0,0.0,156
group_6288,,hypothetical protein,group_6286,,hypothetical protein,0.0,0.0,156
group_6288,,hypothetical protein,group_6287,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,dnaC_2,,DNA replication protein DnaC,0.0,0.0,156
group_6289,,hypothetical protein,group_3053,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,group_1743,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,group_4159,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,group_3470,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,ssb_3,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,group_3771,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,group_5509,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,dnaD_2,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,group_1000,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,group_4438,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,group_3768,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,hhaIM,,Modification methylase HhaI,0.0,0.0,156
group_6289,,hypothetical protein,group_4988,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,polC_3,,DNA polymerase III PolC-type,0.0,0.0,156
group_6289,,hypothetical protein,group_5573,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,group_4877,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,group_5971,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,group_2870,Int-Tn,Transposase from transposon Tn916,0.0,0.0,156
group_6289,,hypothetical protein,group_6294,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,group_4987,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,group_6293,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,group_4158,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,group_6292,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,clpP1,,ATP-dependent Clp protease proteolytic subunit 1,0.0,0.0,156
group_6289,,hypothetical protein,group_6298,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,group_5394,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,group_4880,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,group_5395,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,group_5396,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,group_5574,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,group_5576,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,group_6300,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,group_2675,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,group_5398,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,group_5575,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,group_5578,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,group_6283,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,group_6284,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,group_6285,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,group_6286,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,group_6287,,hypothetical protein,0.0,0.0,156
group_6289,,hypothetical protein,group_6288,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,dnaC_2,,DNA replication protein DnaC,0.0,0.0,156
group_6290,,hypothetical protein,group_3053,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,group_1743,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,group_4159,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,group_3470,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,ssb_3,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,group_3771,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,group_5509,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,dnaD_2,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,group_1000,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,group_4438,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,group_3768,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,hhaIM,,Modification methylase HhaI,0.0,0.0,156
group_6290,,hypothetical protein,group_4988,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,polC_3,,DNA polymerase III PolC-type,0.0,0.0,156
group_6290,,hypothetical protein,group_5573,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,group_4877,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,group_5971,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,group_2870,Int-Tn,Transposase from transposon Tn916,0.0,0.0,156
group_6290,,hypothetical protein,group_6294,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,group_4987,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,group_6293,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,group_4158,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,group_6292,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,clpP1,,ATP-dependent Clp protease proteolytic subunit 1,0.0,0.0,156
group_6290,,hypothetical protein,group_6298,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,group_5394,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,group_4880,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,group_5395,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,group_5396,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,group_5574,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,group_5576,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,group_6300,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,group_2675,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,group_5398,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,group_5575,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,group_5578,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,group_6283,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,group_6284,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,group_6285,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,group_6286,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,group_6287,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,group_6288,,hypothetical protein,0.0,0.0,156
group_6290,,hypothetical protein,group_6289,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,dnaC_2,,DNA replication protein DnaC,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_3053,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_1743,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_4159,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_3470,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,ssb_3,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_3771,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_5509,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,dnaD_2,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_1000,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_4438,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_3768,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,hhaIM,,Modification methylase HhaI,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_4988,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,polC_3,,DNA polymerase III PolC-type,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_5573,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_4877,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_5971,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_2870,Int-Tn,Transposase from transposon Tn916,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_6294,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_4987,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_6293,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_4158,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_6292,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,clpP1,,ATP-dependent Clp protease proteolytic subunit 1,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_6298,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_5394,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_4880,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_5395,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_5396,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_5574,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_5576,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_6300,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_2675,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_5398,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_5575,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_5578,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_6283,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_6284,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_6285,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_6286,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_6287,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_6288,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_6289,,hypothetical protein,0.0,0.0,156
group_6291,xerC_3,Putative prophage phiRv2 integrase,group_6290,,hypothetical protein,0.0,0.0,156
group_6292,,hypothetical protein,group_4985,,hypothetical protein,0.0,0.0,156
group_6292,,hypothetical protein,group_3771,,hypothetical protein,0.0,0.0,156
group_6292,,hypothetical protein,dnaD_2,,hypothetical protein,0.0,0.0,156
group_6292,,hypothetical protein,group_1000,,hypothetical protein,0.0,0.0,156
group_6292,,hypothetical protein,group_4438,,hypothetical protein,0.0,0.0,156
group_6292,,hypothetical protein,group_3768,,hypothetical protein,0.0,0.0,156
group_6292,,hypothetical protein,hhaIM,,Modification methylase HhaI,0.0,0.0,156
group_6292,,hypothetical protein,group_4988,,hypothetical protein,0.0,0.0,156
group_6292,,hypothetical protein,polC_3,,DNA polymerase III PolC-type,0.0,0.0,156
group_6292,,hypothetical protein,group_5573,,hypothetical protein,0.0,0.0,156
group_6292,,hypothetical protein,group_4877,,hypothetical protein,0.0,0.0,156
group_6292,,hypothetical protein,group_5971,,hypothetical protein,0.0,0.0,156
group_6292,,hypothetical protein,group_2870,Int-Tn,Transposase from transposon Tn916,0.0,0.0,156
group_6292,,hypothetical protein,group_6294,,hypothetical protein,0.0,0.0,156
group_6292,,hypothetical protein,group_4987,,hypothetical protein,0.0,0.0,156
group_6292,,hypothetical protein,group_6293,,hypothetical protein,0.0,0.0,156
group_6292,,hypothetical protein,group_4158,,hypothetical protein,0.0,0.0,156
group_6293,,hypothetical protein,group_1743,,hypothetical protein,0.0,0.0,156
group_6293,,hypothetical protein,group_4985,,hypothetical protein,0.0,0.0,156
group_6293,,hypothetical protein,group_3771,,hypothetical protein,0.0,0.0,156
group_6293,,hypothetical protein,dnaD_2,,hypothetical protein,0.0,0.0,156
group_6293,,hypothetical protein,group_1000,,hypothetical protein,0.0,0.0,156
group_6293,,hypothetical protein,group_4438,,hypothetical protein,0.0,0.0,156
group_6293,,hypothetical protein,group_3768,,hypothetical protein,0.0,0.0,156
group_6293,,hypothetical protein,hhaIM,,Modification methylase HhaI,0.0,0.0,156
group_6293,,hypothetical protein,group_4988,,hypothetical protein,0.0,0.0,156
group_6293,,hypothetical protein,polC_3,,DNA polymerase III PolC-type,0.0,0.0,156
group_6293,,hypothetical protein,group_5573,,hypothetical protein,0.0,0.0,156
group_6293,,hypothetical protein,group_4877,,hypothetical protein,0.0,0.0,156
group_6293,,hypothetical protein,group_5971,,hypothetical protein,0.0,0.0,156
group_6293,,hypothetical protein,group_2870,Int-Tn,Transposase from transposon Tn916,0.0,0.0,156
group_6293,,hypothetical protein,group_6294,,hypothetical protein,0.0,0.0,156
group_6293,,hypothetical protein,group_4987,,hypothetical protein,0.0,0.0,156
group_6294,,hypothetical protein,group_1743,,hypothetical protein,0.0,0.0,156
group_6294,,hypothetical protein,group_4985,,hypothetical protein,0.0,0.0,156
group_6294,,hypothetical protein,group_3771,,hypothetical protein,0.0,0.0,156
group_6294,,hypothetical protein,dnaD_2,,hypothetical protein,0.0,0.0,156
group_6294,,hypothetical protein,group_1000,,hypothetical protein,0.0,0.0,156
group_6294,,hypothetical protein,group_4438,,hypothetical protein,0.0,0.0,156
group_6294,,hypothetical protein,group_3768,,hypothetical protein,0.0,0.0,156
group_6294,,hypothetical protein,hhaIM,,Modification methylase HhaI,0.0,0.0,156
group_6294,,hypothetical protein,group_4988,,hypothetical protein,0.0,0.0,156
group_6294,,hypothetical protein,polC_3,,DNA polymerase III PolC-type,0.0,0.0,156
group_6294,,hypothetical protein,group_5573,,hypothetical protein,0.0,0.0,156
group_6294,,hypothetical protein,group_4877,,hypothetical protein,0.0,0.0,156
group_6294,,hypothetical protein,group_5971,,hypothetical protein,0.0,0.0,156
group_6294,,hypothetical protein,group_2870,Int-Tn,Transposase from transposon Tn916,0.0,0.0,156
group_6298,,hypothetical protein,dnaC_2,,DNA replication protein DnaC,0.0,0.0,156
group_6298,,hypothetical protein,group_3053,,hypothetical protein,0.0,0.0,156
group_6298,,hypothetical protein,group_776,,hypothetical protein,0.0,0.0,156
group_6298,,hypothetical protein,group_1743,,hypothetical protein,0.0,0.0,156
group_6298,,hypothetical protein,group_4159,,hypothetical protein,0.0,0.0,156
group_6298,,hypothetical protein,group_3470,,hypothetical protein,0.0,0.0,156
group_6298,,hypothetical protein,ssb_3,,hypothetical protein,0.0,0.0,156
group_6298,,hypothetical protein,group_3771,,hypothetical protein,0.0,0.0,156
group_6298,,hypothetical protein,group_5509,,hypothetical protein,0.0,0.0,156
group_6298,,hypothetical protein,dnaD_2,,hypothetical protein,0.0,0.0,156
group_6298,,hypothetical protein,group_1000,,hypothetical protein,0.0,0.0,156
group_6298,,hypothetical protein,group_4438,,hypothetical protein,0.0,0.0,156
group_6298,,hypothetical protein,group_5384,,hypothetical protein,0.0,0.0,156
group_6298,,hypothetical protein,group_3768,,hypothetical protein,0.0,0.0,156
group_6298,,hypothetical protein,hhaIM,,Modification methylase HhaI,0.0,0.0,156
