Gene_1,Gene_name_1,Annotation_1,Gene_2,Gene_name_2,Annotation_2,p-value unadj,p-value adj,Cluster
group_1935,gspF,Putative type II secretion system protein F,group_4919,,hypothetical protein,0.0,0.0,140
group_1935,gspF,Putative type II secretion system protein F,group_3115,,hypothetical protein,0.0,0.0,140
group_1935,gspF,Putative type II secretion system protein F,group_3460,,hypothetical protein,0.0,0.0,140
group_1935,gspF,Putative type II secretion system protein F,group_2306,,hypothetical protein,0.0,0.0,140
group_1935,gspF,Putative type II secretion system protein F,group_4116,,hypothetical protein,0.0,0.0,140
group_1935,gspF,Putative type II secretion system protein F,group_4479,,hypothetical protein,0.0,0.0,140
group_1935,gspF,Putative type II secretion system protein F,group_2463,,hypothetical protein,0.0,0.0,140
group_1935,gspF,Putative type II secretion system protein F,group_4125,,hypothetical protein,0.0,0.0,140
group_1935,gspF,Putative type II secretion system protein F,group_3741,,hypothetical protein,0.0,0.0,140
group_194,,hypothetical protein,group_2798,mngB,Mannosylglycerate hydrolase,0.0,0.0,235
group_1946,rizA,L-arginine-specific L-amino acid ligase,group_4056,pepX,Xaa-Pro dipeptidyl-peptidase,0.0,0.0,-
group_1946,rizA,L-arginine-specific L-amino acid ligase,group_879,hsdR,Type-1 restriction enzyme R protein,0.0,0.0,198
group_1947,rizA,L-arginine-specific L-amino acid ligase,group_1783,,hypothetical protein,0.0,0.0,-
group_1947,rizA,L-arginine-specific L-amino acid ligase,group_2043,,hypothetical protein,0.0,0.0,215
group_1949,,hypothetical protein,rizA,,L-arginine-specific L-amino acid ligase,0.0,0.0,-
group_1953,,hypothetical protein,group_8320,,tRNA-Glu(ttc),0.0,0.0,98
group_1953,,hypothetical protein,xerC_4,,hypothetical protein,0.0,0.0,98
group_1970,,hypothetical protein,group_2288,nfr1,NADH-dependent flavin reductase subunit 1,0.0,0.0,120
group_1973,,hypothetical protein,group_2049,,hypothetical protein,0.0,0.0,15
group_1979,,hypothetical protein,yheI,,putative multidrug resistance ABC transporter ATP-binding,0.0,0.0,11
group_1979,,hypothetical protein,phnV,,Putative 2-aminoethylphosphonate transport system permease protein PhnV,0.0,0.0,11
group_1979,,hypothetical protein,lnpD_1,,UDP-glucose 4-epimerase,0.0,0.0,11
group_1979,,hypothetical protein,group_4248,,hypothetical protein,0.0,0.0,11
group_1979,,hypothetical protein,pfbA,,Plasmin and fibronectin-binding protein A,0.0,0.0,11
group_1979,,hypothetical protein,group_1358,phoU_1,Phosphate-specific transport system accessory protein PhoU ,0.0,0.0,11
group_1979,,hypothetical protein,group_1351,galT_1,Galactose-1-phosphate uridylyltransferase,0.0,0.0,11
group_1983,,hypothetical protein,rbsR,,Ribose operon repressor,0.0,0.0,-
group_1990,,hypothetical protein,group_4456,,hypothetical protein,0.0,0.0,191
group_1990,,hypothetical protein,group_4069,,hypothetical protein,0.0,0.0,191
group_1990,,hypothetical protein,group_2656,,hypothetical protein,0.0,0.0,191
group_1990,,hypothetical protein,group_4750,,hypothetical protein,0.0,0.0,191
group_1990,,hypothetical protein,group_2832,,hypothetical protein,0.0,0.0,191
group_1990,,hypothetical protein,group_4899,,hypothetical protein,0.0,0.0,191
group_1990,,hypothetical protein,group_3429,,hypothetical protein,0.0,0.0,191
group_2000,,Oligosaccharide 4-alpha-D-glucosyltransferase,group_4911,lacF_3,PTS system lactose-specific EIIA component,0.0,0.0,97
group_2000,,Oligosaccharide 4-alpha-D-glucosyltransferase,group_3708,,Sugar transporter SemiSWEET,0.0,0.0,97
group_2000,,Oligosaccharide 4-alpha-D-glucosyltransferase,group_5451,celA_1,PTS system cellobiose-specific EIIB component,0.0,0.0,97
group_2000,,Oligosaccharide 4-alpha-D-glucosyltransferase,group_3737,,hypothetical protein,0.0,0.0,97
group_2000,,Oligosaccharide 4-alpha-D-glucosyltransferase,licR_1,,putative licABCH operon regulator,0.0,0.0,97
group_2000,,Oligosaccharide 4-alpha-D-glucosyltransferase,group_3096,,hypothetical protein,0.0,0.0,97
group_2000,,Oligosaccharide 4-alpha-D-glucosyltransferase,group_3411,licC_2,Lichenan permease IIC component,0.0,0.0,97
group_2016,ykfA,putative murein peptide carboxypeptidase,group_2577,,hypothetical protein,0.0,0.0,139
group_2019,yhdJ,DNA adenine methyltransferase YhdJ,group_3196,,hypothetical protein,0.0,0.0,127
group_202,,hypothetical protein,pepX,,Xaa-Pro dipeptidyl-peptidase,0.0,0.0,29
group_2028,yhdJ,hypothetical protein,yhdJ,,DNA adenine methyltransferase YhdJ,0.0,0.0,21
group_2028,yhdJ,hypothetical protein,group_3197,,hypothetical protein,0.0,0.0,21
group_2028,yhdJ,hypothetical protein,ydcP_2,,putative protease YdcP,0.0,0.0,21
group_2028,yhdJ,hypothetical protein,group_2907,,hypothetical protein,0.0,0.0,-
group_2028,yhdJ,hypothetical protein,group_1072,,hypothetical protein,0.0,0.0,-
group_2044,,hypothetical protein,group_3531,,hypothetical protein,0.0,0.0,50
group_2044,,hypothetical protein,comC,,Type 4 prepilin-like proteins leader peptide-processing enzyme,0.0,0.0,-
group_2044,,hypothetical protein,hsdS_2,,hypothetical protein,0.0,0.0,-
group_2046,,hypothetical protein,group_1374,comC,Type 4 prepilin-like proteins leader peptide-processing enzyme,0.0,0.0,156
group_2059,,hypothetical protein,group_2055,,hypothetical protein,0.0,0.0,217
group_2059,,hypothetical protein,group_1568,lsrC,hypothetical protein,0.0,0.0,217
group_2070,,hypothetical protein,group_952,,hypothetical protein,0.0,0.0,24
group_2071,,hypothetical protein,group_2581,,hypothetical protein,0.0,0.0,207
group_2076,glnH_2,hypothetical protein,tcyC,,L-cystine import ATP-binding protein TcyC,0.0,0.0,45
group_2076,glnH_2,hypothetical protein,hsdS_2,,hypothetical protein,0.0,0.0,-
group_2076,glnH_2,hypothetical protein,group_4308,lysS,Lysine--tRNA ligase,0.0,0.0,45
group_2076,glnH_2,hypothetical protein,group_1904,hmo,hypothetical protein,0.0,0.0,45
group_209,,hypothetical protein,group_1546,,hypothetical protein,0.0,0.0,-
group_209,,hypothetical protein,group_387,,hypothetical protein,0.0,0.0,-
group_209,,hypothetical protein,hsdS_1,,hypothetical protein,0.0,0.0,55
group_2134,axe1-6A_2,Carbohydrate acetyl esterase,group_755,,hypothetical protein,0.0,0.0,86
group_2138,,hypothetical protein,groL,,60 kDa chaperonin,0.0,0.0,25
group_2138,,hypothetical protein,rlmCD_2,,23S rRNA (uracil-C(5))-methyltransferase RlmCD,0.0,0.0,25
group_2138,,hypothetical protein,group_8322,,tRNA-Glu(ttc),0.0,0.0,25
group_2138,,hypothetical protein,group_730,,hypothetical protein,0.0,0.0,-
group_2156,wbbI,Beta-16-galactofuranosyltransferase WbbI,gtf2_2,,Glycosyltransferase-stabilizing protein Gtf2,0.0,0.0,126
group_2164,prtP,PII-type proteinase,group_1706,,hypothetical protein,0.0,0.0,4
group_2164,prtP,PII-type proteinase,group_2472,,hypothetical protein,0.0,0.0,-
group_2164,prtP,PII-type proteinase,group_579,,hypothetical protein,0.0,0.0,-
group_2164,prtP,PII-type proteinase,phnV_2,,hypothetical protein,0.0,0.0,-
group_2164,prtP,PII-type proteinase,group_4625,rsmB,Ribosomal RNA small subunit methyltransferase B,0.0,0.0,-
group_2164,prtP,PII-type proteinase,group_3196,,hypothetical protein,0.0,0.0,-
group_2164,prtP,PII-type proteinase,group_4466,,hypothetical protein,0.0,0.0,4
group_2164,prtP,PII-type proteinase,group_1118,potD_2,hypothetical protein,0.0,0.0,-
group_2167,licC_2,Lichenan permease IIC component,group_3847,,hypothetical protein,0.0,0.0,51
group_2167,licC_2,Lichenan permease IIC component,celA_1,,PTS system cellobiose-specific EIIB component,0.0,0.0,51
group_2167,licC_2,Lichenan permease IIC component,group_4246,,hypothetical protein,0.0,0.0,51
group_2167,licC_2,Lichenan permease IIC component,comC,,Type 4 prepilin-like proteins leader peptide-processing enzyme,0.0,0.0,51
group_2167,licC_2,Lichenan permease IIC component,group_2827,,hypothetical protein,0.0,0.0,51
group_2167,licC_2,Lichenan permease IIC component,celD,,PTS system cellobiose-specific EIIA component,0.0,0.0,51
group_218,,hypothetical protein,argR_3,,Arginine regulator,0.0,0.0,-
group_218,,hypothetical protein,group_8211,,tRNA-Ala(tgc),0.0,0.0,-
group_218,,hypothetical protein,bceB,,Bacitracin export permease protein BceB,0.0,0.0,-
group_218,,hypothetical protein,group_3319,,Ferredoxin--NADP reductase,0.0,0.0,-
group_218,,hypothetical protein,acpP_1,,hypothetical protein,0.0,0.0,-
group_218,,hypothetical protein,epsH,,Putative glycosyltransferase EpsH,0.0,0.0,-
group_218,,hypothetical protein,group_442,,hypothetical protein,0.0,0.0,110
group_218,,hypothetical protein,group_3356,rclA,putative pyridine nucleotide-disulfide oxidoreductase RclA,0.0,0.0,110
group_218,,hypothetical protein,group_4552,,hypothetical protein,0.0,0.0,-
group_218,,hypothetical protein,group_2167,licC_2,Lichenan permease IIC component,0.0,0.0,-
group_218,,hypothetical protein,group_436,,hypothetical protein,0.0,0.0,-
group_220,,hypothetical protein,group_442,,hypothetical protein,0.0,0.0,110
group_221,,hypothetical protein,group_442,,hypothetical protein,0.0,0.0,110
group_221,,hypothetical protein,group_3356,rclA,putative pyridine nucleotide-disulfide oxidoreductase RclA,0.0,0.0,110
group_2217,,hypothetical protein,group_2730,,hypothetical protein,0.0,0.0,8
group_2217,,hypothetical protein,acpB,,Capsule synthesis positive regulator AcpB,0.0,0.0,-
group_2217,,hypothetical protein,mepA,,Multidrug export protein MepA,0.0,0.0,8
group_2217,,hypothetical protein,group_1193,,hypothetical protein,0.0,0.0,8
group_222,,hypothetical protein,group_436,,hypothetical protein,0.0,0.0,14
group_2223,nnrD,ADP-dependent (S)-NAD(P)H-hydrate dehydratase,group_2173,,hypothetical protein,0.0,0.0,125
group_2223,nnrD,ADP-dependent (S)-NAD(P)H-hydrate dehydratase,group_4552,,hypothetical protein,0.0,0.0,-
group_2227,,hypothetical protein,yknX,,Putative efflux system component YknX,0.0,0.0,71
group_2227,,hypothetical protein,ptsP,,hypothetical protein,0.0,0.0,71
group_2227,,hypothetical protein,group_567,hsdS,Type-1 restriction enzyme EcoKI specificity protein,0.0,0.0,71
group_223,,hypothetical protein,group_4029,gmuD_2,6-phospho-beta-glucosidase GmuD,0.0,0.0,-
group_223,,hypothetical protein,group_439,,hypothetical protein,0.0,0.0,179
group_223,,hypothetical protein,group_2252,,hypothetical protein,0.0,0.0,179
group_2236,,hypothetical protein,group_1339,,hypothetical protein,0.0,0.0,107
group_2237,,hypothetical protein,lagD_2,,hypothetical protein,0.0,0.0,-
group_224,,hypothetical protein,group_439,,hypothetical protein,0.0,0.0,179
group_2243,cdd_1,Cytidine deaminase,group_8297,,tRNA-Glu(ttc),0.0,0.0,212
group_2243,cdd_1,Cytidine deaminase,group_8364,,tRNA-Val(tac),0.0,0.0,212
group_225,,hypothetical protein,mtlA,,PTS system mannitol-specific EIICB component,0.0,0.0,179
group_225,,hypothetical protein,group_2252,,hypothetical protein,0.0,0.0,179
group_225,,hypothetical protein,group_223,,hypothetical protein,0.0,0.0,179
group_2252,,hypothetical protein,group_730,,hypothetical protein,0.0,0.0,-
group_226,,hypothetical protein,group_272,,hypothetical protein,0.0,0.0,-
group_226,,hypothetical protein,group_439,,hypothetical protein,0.0,0.0,179
group_226,,hypothetical protein,mtlA,,PTS system mannitol-specific EIICB component,0.0,0.0,179
group_2260,,hypothetical protein,group_1713,argG,Argininosuccinate synthase,0.0,0.0,48
group_2273,,hypothetical protein,group_2542,,putative ABC transporter ATP-binding protein,0.0,0.0,162
group_2274,lagD_1,Lactococcin-G-processing and transport ATP-binding protein LagD,group_5445,,hypothetical protein,0.0,0.0,149
group_2274,lagD_1,Lactococcin-G-processing and transport ATP-binding protein LagD,smc_2,,Chromosome partition protein Smc,0.0,0.0,149
group_2274,lagD_1,Lactococcin-G-processing and transport ATP-binding protein LagD,argH,,Argininosuccinate lyase,0.0,0.0,149
group_2283,,hypothetical protein,group_4066,,Pilin,0.0,0.0,157
group_2288,nfr1,NADH-dependent flavin reductase subunit 1,radD,,Putative DNA repair helicase RadD,0.0,0.0,120
group_2288,nfr1,NADH-dependent flavin reductase subunit 1,hsdS,,hypothetical protein,0.0,0.0,-
group_2288,nfr1,NADH-dependent flavin reductase subunit 1,group_436,,hypothetical protein,0.0,0.0,-
group_229,,hypothetical protein,group_3356,rclA,putative pyridine nucleotide-disulfide oxidoreductase RclA,0.0,0.0,110
group_2293,,hypothetical protein,nfrA2,,FMN reductase [NAD(P)H],0.0,0.0,43
group_2293,,hypothetical protein,group_3227,,hypothetical protein,0.0,0.0,43
group_230,,hypothetical protein,group_2405,rppH,RNA pyrophosphohydrolase,0.0,0.0,-
group_230,,hypothetical protein,group_270,,hypothetical protein,0.0,0.0,-
group_230,,hypothetical protein,group_3701,yhdG,putative amino acid permease YhdG,0.0,0.0,82
group_230,,hypothetical protein,group_447,,hypothetical protein,0.0,0.0,-
group_2306,,hypothetical protein,group_4689,,hypothetical protein,0.0,0.0,140
group_2306,,hypothetical protein,group_3459,,hypothetical protein,0.0,0.0,140
group_2306,,hypothetical protein,group_3114,,hypothetical protein,0.0,0.0,140
group_2306,,hypothetical protein,group_4122,,hypothetical protein,0.0,0.0,140
group_2306,,hypothetical protein,group_4478,,hypothetical protein,0.0,0.0,140
group_2306,,hypothetical protein,group_5460,,hypothetical protein,0.0,0.0,140
group_2306,,hypothetical protein,group_5461,,hypothetical protein,0.0,0.0,140
group_2306,,hypothetical protein,group_1736,,hypothetical protein,0.0,0.0,140
group_2306,,hypothetical protein,group_4919,,hypothetical protein,0.0,0.0,140
group_2306,,hypothetical protein,group_3115,,hypothetical protein,0.0,0.0,140
group_2306,,hypothetical protein,group_3460,,hypothetical protein,0.0,0.0,140
group_2312,,hypothetical protein,group_6078,,hypothetical protein,0.0,0.0,66
group_2312,,hypothetical protein,group_6079,,hypothetical protein,0.0,0.0,66
group_2312,,hypothetical protein,group_4938,,hypothetical protein,0.0,0.0,66
group_2312,,hypothetical protein,nisP,,Nisin leader peptide-processing serine protease NisP,0.0,0.0,66
group_2312,,hypothetical protein,group_4936,,hypothetical protein,0.0,0.0,66
group_233,,hypothetical protein,group_451,,hypothetical protein,0.0,0.0,195
group_2331,,hypothetical protein,group_333,,hypothetical protein,0.0,0.0,204
group_2346,yvgN,Glyoxal reductase,group_2288,nfr1,NADH-dependent flavin reductase subunit 1,0.0,0.0,120
group_239,,hypothetical protein,group_8365,,tRNA-Val(tac),0.0,0.0,-
group_239,,hypothetical protein,group_187,,hypothetical protein,0.0,0.0,131
group_2416,pepV,Beta-Ala-Xaa dipeptidase,group_860,,hypothetical protein,0.0,0.0,121
group_2418,pepV,Beta-Ala-Xaa dipeptidase,group_2856,,hypothetical protein,0.0,0.0,184
group_2449,iga_2,Immunoglobulin A1 protease,group_4349,,putative ABC transporter ATP-binding protein,0.0,0.0,-
group_2449,iga_2,Immunoglobulin A1 protease,sugB,,Trehalose transport system permease protein SugB,0.0,0.0,101
group_2449,iga_2,Immunoglobulin A1 protease,group_2805,znuA_1,High-affinity zinc uptake system binding-protein ZnuA,0.0,0.0,101
group_2449,iga_2,Immunoglobulin A1 protease,group_4402,,hypothetical protein,0.0,0.0,101
group_2449,iga_2,Immunoglobulin A1 protease,araP,,L-arabinose transport system permease protein AraP,0.0,0.0,101
group_2462,,hypothetical protein,ubiE,,Ubiquinone,0.0,0.0,5
group_2462,,hypothetical protein,gspF,,Putative type II secretion system protein F,0.0,0.0,5
group_2463,,hypothetical protein,group_1348,,hypothetical protein,0.0,0.0,-
group_2463,,hypothetical protein,group_3459,,hypothetical protein,0.0,0.0,140
group_2463,,hypothetical protein,group_3114,,hypothetical protein,0.0,0.0,140
group_2463,,hypothetical protein,group_4122,,hypothetical protein,0.0,0.0,140
group_2463,,hypothetical protein,group_4478,,hypothetical protein,0.0,0.0,140
group_2463,,hypothetical protein,group_5460,,hypothetical protein,0.0,0.0,140
group_2463,,hypothetical protein,group_5461,,hypothetical protein,0.0,0.0,140
group_2463,,hypothetical protein,group_1736,,hypothetical protein,0.0,0.0,140
group_2463,,hypothetical protein,group_4919,,hypothetical protein,0.0,0.0,140
group_2463,,hypothetical protein,group_3115,,hypothetical protein,0.0,0.0,140
group_2463,,hypothetical protein,group_3460,,hypothetical protein,0.0,0.0,140
group_2463,,hypothetical protein,group_2306,,hypothetical protein,0.0,0.0,140
group_2463,,hypothetical protein,group_2316,dhaM,PTS-dependent dihydroxyacetone kinase phosphotransferase subunit DhaM,0.0,0.0,140
group_2463,,hypothetical protein,group_4116,,hypothetical protein,0.0,0.0,140
group_2463,,hypothetical protein,group_4479,,hypothetical protein,0.0,0.0,140
group_2467,,hypothetical protein,group_1820,,hypothetical protein,0.0,0.0,190
group_2467,,hypothetical protein,spxA_3,,Regulatory protein Spx,0.0,0.0,190
group_2468,,hypothetical protein,group_4930,,hypothetical protein,0.0,0.0,189
group_2470,,hypothetical protein,rppH,,RNA pyrophosphohydrolase,0.0,0.0,-
group_2470,,hypothetical protein,group_1060,,hypothetical protein,0.0,0.0,109
group_2470,,hypothetical protein,yxdL_1,,ABC transporter ATP-binding protein YxdL,0.0,0.0,109
group_2470,,hypothetical protein,group_4506,,hypothetical protein,0.0,0.0,-
group_2470,,hypothetical protein,group_5622,,hypothetical protein,0.0,0.0,-
group_2470,,hypothetical protein,group_1518,,hypothetical protein,0.0,0.0,-
group_2472,,hypothetical protein,gap,,Glyceraldehyde-3-phosphate dehydrogenase,0.0,0.0,13
group_2492,licC_1,Lichenan permease IIC component,group_2494,,hypothetical protein,0.0,0.0,83
group_2492,licC_1,Lichenan permease IIC component,group_1825,,hypothetical protein,0.0,0.0,83
group_2494,,hypothetical protein,nagC_2,,N-acetylglucosamine repressor,0.0,0.0,83
group_2494,,hypothetical protein,lacG_1,,6-phospho-beta-galactosidase,0.0,0.0,83
group_2519,,hypothetical protein,group_31,,hypothetical protein,0.0,0.0,18
group_2520,,hypothetical protein,group_1211,,hypothetical protein,0.0,0.0,197
group_254,,hypothetical protein,group_3808,mtlA,PTS system mannitol-specific EIICB component,0.0,0.0,40
group_2549,bceB,Bacitracin export permease protein BceB,group_390,,hypothetical protein,0.0,0.0,124
group_256,,hypothetical protein,rclA,,putative pyridine nucleotide-disulfide oxidoreductase RclA,0.0,0.0,93
group_2576,,hypothetical protein,corA,,Magnesium transport protein CorA,0.0,0.0,49
group_2576,,hypothetical protein,group_3897,,hypothetical protein,0.0,0.0,49
group_2576,,hypothetical protein,ykfA,,putative murein peptide carboxypeptidase,0.0,0.0,49
