Gene_1,Gene_name_1,Annotation_1,Gene_2,Gene_name_2,Annotation_2,p-value unadj,p-value adj,Cluster
group_6425,,hypothetical protein,group_2306,,hypothetical protein,0.0,0.0,-
group_6425,,hypothetical protein,group_3652,yumC,Ferredoxin--NADP reductase 2,0.0,0.0,18
group_6425,,hypothetical protein,group_4923,,hypothetical protein,0.0,0.0,18
group_6425,,hypothetical protein,xerD_1,,Tyrosine recombinase XerD,0.0,0.0,18
group_6425,,hypothetical protein,spoT,,Guanosine-3'5'-bis(diphosphate) 3'-pyrophosphohydrolase,0.0,0.0,18
group_6425,,hypothetical protein,group_5002,,hypothetical protein,0.0,0.0,18
group_6425,,hypothetical protein,group_4524,,hypothetical protein,0.0,0.0,18
group_6425,,hypothetical protein,group_5602,,hypothetical protein,0.0,0.0,18
group_6425,,hypothetical protein,group_5001,,hypothetical protein,0.0,0.0,18
group_6425,,hypothetical protein,group_5603,,hypothetical protein,0.0,0.0,18
group_6425,,hypothetical protein,group_5605,,hypothetical protein,0.0,0.0,18
group_6425,,hypothetical protein,group_5628,,hypothetical protein,0.0,0.0,18
group_6425,,hypothetical protein,group_6422,,hypothetical protein,0.0,0.0,18
group_6425,,hypothetical protein,group_6423,,hypothetical protein,0.0,0.0,18
group_6426,,hypothetical protein,group_2306,,hypothetical protein,0.0,0.0,-
group_6426,,hypothetical protein,group_3652,yumC,Ferredoxin--NADP reductase 2,0.0,0.0,18
group_6426,,hypothetical protein,group_4923,,hypothetical protein,0.0,0.0,18
group_6426,,hypothetical protein,xerD_1,,Tyrosine recombinase XerD,0.0,0.0,18
group_6426,,hypothetical protein,group_5002,,hypothetical protein,0.0,0.0,18
group_6426,,hypothetical protein,group_4524,,hypothetical protein,0.0,0.0,18
group_6426,,hypothetical protein,group_5602,,hypothetical protein,0.0,0.0,18
group_6426,,hypothetical protein,group_5001,,hypothetical protein,0.0,0.0,18
group_6426,,hypothetical protein,group_5603,,hypothetical protein,0.0,0.0,18
group_6426,,hypothetical protein,group_5605,,hypothetical protein,0.0,0.0,18
group_6426,,hypothetical protein,group_5628,,hypothetical protein,0.0,0.0,18
group_6426,,hypothetical protein,group_6422,,hypothetical protein,0.0,0.0,18
group_6426,,hypothetical protein,group_6423,,hypothetical protein,0.0,0.0,18
group_6426,,hypothetical protein,group_6425,,hypothetical protein,0.0,0.0,18
group_6426,,hypothetical protein,group_4525,,hypothetical protein,0.0,0.0,18
group_6426,,hypothetical protein,group_6420,,hypothetical protein,0.0,0.0,18
group_6426,,hypothetical protein,group_5610,,hypothetical protein,0.0,0.0,18
group_6426,,hypothetical protein,group_5000,,hypothetical protein,0.0,0.0,18
group_6426,,hypothetical protein,group_5003,,hypothetical protein,0.0,0.0,18
group_6426,,hypothetical protein,group_5601,,hypothetical protein,0.0,0.0,18
group_6426,,hypothetical protein,group_5606,,hypothetical protein,0.0,0.0,18
group_6426,,hypothetical protein,group_5607,,hypothetical protein,0.0,0.0,18
group_6426,,hypothetical protein,group_6418,,hypothetical protein,0.0,0.0,18
group_6428,,hypothetical protein,group_5002,,hypothetical protein,0.0,0.0,18
group_6428,,hypothetical protein,group_7188,,hypothetical protein,0.0,0.0,18
group_654,,hypothetical protein,group_952,,hypothetical protein,0.0,0.0,-
group_654,,hypothetical protein,group_2070,,hypothetical protein,0.0,0.0,-
group_6559,,hypothetical protein,yheS_2,,putative ABC transporter ATP-binding protein YheS,0.0,0.0,213
group_6559,,hypothetical protein,group_4059,,putative MFS-type transporter,0.0,0.0,213
group_6559,,hypothetical protein,group_5999,,hypothetical protein,0.0,0.0,213
group_6559,,hypothetical protein,group_5419,,hypothetical protein,0.0,0.0,213
group_6559,,hypothetical protein,group_6000,,hypothetical protein,0.0,0.0,213
group_6559,,hypothetical protein,group_5421,,hypothetical protein,0.0,0.0,213
group_6559,,hypothetical protein,group_5420,,hypothetical protein,0.0,0.0,213
group_6578,,hypothetical protein,dnaC_2,,DNA replication protein DnaC,0.0,0.0,272
group_6578,,hypothetical protein,group_3053,,hypothetical protein,0.0,0.0,272
group_6578,,hypothetical protein,group_776,,hypothetical protein,0.0,0.0,272
group_6578,,hypothetical protein,group_1743,,hypothetical protein,0.0,0.0,272
group_6578,,hypothetical protein,group_4159,,hypothetical protein,0.0,0.0,272
group_6578,,hypothetical protein,group_3470,,hypothetical protein,0.0,0.0,272
group_6578,,hypothetical protein,ssb_3,,hypothetical protein,0.0,0.0,272
group_6578,,hypothetical protein,group_4985,,hypothetical protein,0.0,0.0,272
group_6578,,hypothetical protein,group_5509,,hypothetical protein,0.0,0.0,272
group_6578,,hypothetical protein,group_3144,,hypothetical protein,0.0,0.0,272
group_6578,,hypothetical protein,group_4137,,hypothetical protein,0.0,0.0,272
group_6578,,hypothetical protein,group_3768,,hypothetical protein,0.0,0.0,272
group_6578,,hypothetical protein,group_4181,,hypothetical protein,0.0,0.0,272
group_6578,,hypothetical protein,group_4998,,hypothetical protein,0.0,0.0,272
group_6578,,hypothetical protein,group_6390,,hypothetical protein,0.0,0.0,272
group_6578,,hypothetical protein,group_4166,,hypothetical protein,0.0,0.0,272
group_6578,,hypothetical protein,group_5591,,hypothetical protein,0.0,0.0,272
group_6578,,hypothetical protein,group_5594,,hypothetical protein,0.0,0.0,272
group_6578,,hypothetical protein,group_6384,,hypothetical protein,0.0,0.0,272
group_6578,,hypothetical protein,group_6386,,hypothetical protein,0.0,0.0,272
group_6578,,hypothetical protein,group_6388,,hypothetical protein,0.0,0.0,272
group_6578,,hypothetical protein,group_6392,,hypothetical protein,0.0,0.0,272
group_6578,,hypothetical protein,group_6394,,hypothetical protein,0.0,0.0,272
group_6578,,hypothetical protein,group_6396,,hypothetical protein,0.0,0.0,272
group_6578,,hypothetical protein,group_6398,,hypothetical protein,0.0,0.0,272
group_6578,,hypothetical protein,group_6403,xerC_3,Tyrosine recombinase XerC,0.0,0.0,272
group_6578,,hypothetical protein,group_6405,,hypothetical protein,0.0,0.0,272
group_6578,,hypothetical protein,group_4164,,hypothetical protein,0.0,0.0,272
group_6578,,hypothetical protein,group_1520,,hypothetical protein,0.0,0.0,272
group_6578,,hypothetical protein,group_4439,,hypothetical protein,0.0,0.0,272
group_6578,,hypothetical protein,group_5644,,hypothetical protein,0.0,0.0,272
group_6578,,hypothetical protein,group_5645,,hypothetical protein,0.0,0.0,272
group_6578,,hypothetical protein,group_4180,lexA,LexA repressor,0.0,0.0,272
group_6578,,hypothetical protein,group_6401,,hypothetical protein,0.0,0.0,272
group_6580,,hypothetical protein,dnaC_2,,DNA replication protein DnaC,0.0,0.0,272
group_6580,,hypothetical protein,group_3053,,hypothetical protein,0.0,0.0,272
group_6580,,hypothetical protein,group_776,,hypothetical protein,0.0,0.0,272
group_6580,,hypothetical protein,group_1743,,hypothetical protein,0.0,0.0,272
group_6580,,hypothetical protein,group_4159,,hypothetical protein,0.0,0.0,272
group_6580,,hypothetical protein,group_3470,,hypothetical protein,0.0,0.0,272
group_6580,,hypothetical protein,ssb_3,,hypothetical protein,0.0,0.0,272
group_6580,,hypothetical protein,group_4985,,hypothetical protein,0.0,0.0,272
group_6580,,hypothetical protein,group_5509,,hypothetical protein,0.0,0.0,272
group_6580,,hypothetical protein,group_3144,,hypothetical protein,0.0,0.0,272
group_6580,,hypothetical protein,group_4137,,hypothetical protein,0.0,0.0,272
group_6580,,hypothetical protein,group_3768,,hypothetical protein,0.0,0.0,272
group_6580,,hypothetical protein,group_4181,,hypothetical protein,0.0,0.0,272
group_6580,,hypothetical protein,group_4998,,hypothetical protein,0.0,0.0,272
group_6580,,hypothetical protein,group_6390,,hypothetical protein,0.0,0.0,272
group_6580,,hypothetical protein,group_4166,,hypothetical protein,0.0,0.0,272
group_6580,,hypothetical protein,group_5591,,hypothetical protein,0.0,0.0,272
group_6580,,hypothetical protein,group_5594,,hypothetical protein,0.0,0.0,272
group_6580,,hypothetical protein,group_6384,,hypothetical protein,0.0,0.0,272
group_6580,,hypothetical protein,group_6386,,hypothetical protein,0.0,0.0,272
group_6580,,hypothetical protein,group_6388,,hypothetical protein,0.0,0.0,272
group_6580,,hypothetical protein,group_6392,,hypothetical protein,0.0,0.0,272
group_6580,,hypothetical protein,group_6394,,hypothetical protein,0.0,0.0,272
group_6580,,hypothetical protein,group_6396,,hypothetical protein,0.0,0.0,272
group_6580,,hypothetical protein,group_6398,,hypothetical protein,0.0,0.0,272
group_6580,,hypothetical protein,group_6403,xerC_3,Tyrosine recombinase XerC,0.0,0.0,272
group_6580,,hypothetical protein,group_6405,,hypothetical protein,0.0,0.0,272
group_6580,,hypothetical protein,group_4164,,hypothetical protein,0.0,0.0,272
group_6580,,hypothetical protein,group_1520,,hypothetical protein,0.0,0.0,272
group_6580,,hypothetical protein,group_4439,,hypothetical protein,0.0,0.0,272
group_6580,,hypothetical protein,group_5644,,hypothetical protein,0.0,0.0,272
group_6580,,hypothetical protein,group_5645,,hypothetical protein,0.0,0.0,272
group_6580,,hypothetical protein,group_4180,lexA,LexA repressor,0.0,0.0,272
group_6580,,hypothetical protein,group_6401,,hypothetical protein,0.0,0.0,272
group_6580,,hypothetical protein,group_6578,,hypothetical protein,0.0,0.0,272
group_6620,,hypothetical protein,group_5663,,hypothetical protein,0.0,0.0,311
group_663,ltrA,Group II intron-encoded protein LtrA,group_1783,,hypothetical protein,0.0,0.0,-
group_663,ltrA,Group II intron-encoded protein LtrA,group_2807,patA_1,Peptidoglycan O-acetyltransferase,0.0,0.0,-
group_663,ltrA,Group II intron-encoded protein LtrA,group_2771,glpK,Glycerol kinase,0.0,0.0,58
group_663,ltrA,Group II intron-encoded protein LtrA,group_8365,,tRNA-Val(tac),0.0,0.0,-
group_663,ltrA,Group II intron-encoded protein LtrA,group_2405,rppH,RNA pyrophosphohydrolase,0.0,0.0,-
group_663,ltrA,Group II intron-encoded protein LtrA,group_2776,,hypothetical protein,0.0,0.0,-
group_6646,,hypothetical protein,group_3652,yumC,Ferredoxin--NADP reductase 2,0.0,0.0,-
group_6646,,hypothetical protein,xerD_1,,Tyrosine recombinase XerD,0.0,0.0,-
group_6646,,hypothetical protein,group_592,lytA_2,Autolysin,0.0,0.0,212
group_6646,,hypothetical protein,group_1167,,hypothetical protein,0.0,0.0,212
group_6646,,hypothetical protein,group_5050,,hypothetical protein,0.0,0.0,212
group_6646,,hypothetical protein,group_5671,,hypothetical protein,0.0,0.0,212
group_6646,,hypothetical protein,group_4559,,hypothetical protein,0.0,0.0,212
group_6646,,hypothetical protein,group_6655,,hypothetical protein,0.0,0.0,212
group_6646,,hypothetical protein,group_6656,,hypothetical protein,0.0,0.0,212
group_6646,,hypothetical protein,group_2874,,hypothetical protein,0.0,0.0,212
group_6646,,hypothetical protein,group_4557,,hypothetical protein,0.0,0.0,212
group_6646,,hypothetical protein,group_5047,,hypothetical protein,0.0,0.0,212
group_6646,,hypothetical protein,group_5518,,hypothetical protein,0.0,0.0,212
group_6646,,hypothetical protein,group_5668,,hypothetical protein,0.0,0.0,212
group_6646,,hypothetical protein,group_1541,,hypothetical protein,0.0,0.0,212
group_6646,,hypothetical protein,group_4189,smc_2,Chromosome partition protein Smc,0.0,0.0,212
group_6646,,hypothetical protein,group_4558,,hypothetical protein,0.0,0.0,212
group_6646,,hypothetical protein,group_5049,,hypothetical protein,0.0,0.0,212
group_6646,,hypothetical protein,group_5667,,hypothetical protein,0.0,0.0,212
group_6646,,hypothetical protein,group_5809,,hypothetical protein,0.0,0.0,212
group_6646,,hypothetical protein,group_6665,,hypothetical protein,0.0,0.0,212
group_6646,,hypothetical protein,group_4505,,hypothetical protein,0.0,0.0,212
group_6646,,hypothetical protein,group_4556,,hypothetical protein,0.0,0.0,212
group_6646,,hypothetical protein,group_4561,,hypothetical protein,0.0,0.0,212
group_6646,,hypothetical protein,group_5048,,hypothetical protein,0.0,0.0,212
group_6646,,hypothetical protein,group_5669,,hypothetical protein,0.0,0.0,212
group_6647,,hypothetical protein,group_3652,yumC,Ferredoxin--NADP reductase 2,0.0,0.0,-
group_6647,,hypothetical protein,xerD_1,,Tyrosine recombinase XerD,0.0,0.0,-
group_6647,,hypothetical protein,group_592,lytA_2,Autolysin,0.0,0.0,212
group_6647,,hypothetical protein,group_1167,,hypothetical protein,0.0,0.0,212
group_6647,,hypothetical protein,group_5050,,hypothetical protein,0.0,0.0,212
group_6647,,hypothetical protein,group_5671,,hypothetical protein,0.0,0.0,212
group_6647,,hypothetical protein,group_4559,,hypothetical protein,0.0,0.0,212
group_6647,,hypothetical protein,group_6655,,hypothetical protein,0.0,0.0,212
group_6647,,hypothetical protein,group_6656,,hypothetical protein,0.0,0.0,212
group_6647,,hypothetical protein,group_2874,,hypothetical protein,0.0,0.0,212
group_6647,,hypothetical protein,group_4557,,hypothetical protein,0.0,0.0,212
group_6647,,hypothetical protein,group_5047,,hypothetical protein,0.0,0.0,212
group_6647,,hypothetical protein,group_5518,,hypothetical protein,0.0,0.0,212
group_6647,,hypothetical protein,group_5668,,hypothetical protein,0.0,0.0,212
group_6647,,hypothetical protein,group_1541,,hypothetical protein,0.0,0.0,212
group_6647,,hypothetical protein,group_4189,smc_2,Chromosome partition protein Smc,0.0,0.0,212
group_6647,,hypothetical protein,group_4558,,hypothetical protein,0.0,0.0,212
group_6647,,hypothetical protein,group_5049,,hypothetical protein,0.0,0.0,212
group_6647,,hypothetical protein,group_5667,,hypothetical protein,0.0,0.0,212
group_6647,,hypothetical protein,group_5809,,hypothetical protein,0.0,0.0,212
group_6647,,hypothetical protein,group_6665,,hypothetical protein,0.0,0.0,212
group_6647,,hypothetical protein,group_4505,,hypothetical protein,0.0,0.0,212
group_6647,,hypothetical protein,group_4556,,hypothetical protein,0.0,0.0,212
group_6647,,hypothetical protein,group_4561,,hypothetical protein,0.0,0.0,212
group_6647,,hypothetical protein,group_5048,,hypothetical protein,0.0,0.0,212
group_6647,,hypothetical protein,group_5669,,hypothetical protein,0.0,0.0,212
group_6647,,hypothetical protein,group_6646,,hypothetical protein,0.0,0.0,212
group_6648,,hypothetical protein,group_4559,,hypothetical protein,0.0,0.0,212
group_6648,,hypothetical protein,group_6656,,hypothetical protein,0.0,0.0,212
group_6648,,hypothetical protein,group_4557,,hypothetical protein,0.0,0.0,212
group_6648,,hypothetical protein,group_5047,,hypothetical protein,0.0,0.0,212
group_6648,,hypothetical protein,group_5518,,hypothetical protein,0.0,0.0,212
group_6648,,hypothetical protein,group_5668,,hypothetical protein,0.0,0.0,212
group_6648,,hypothetical protein,group_1541,,hypothetical protein,0.0,0.0,212
group_6648,,hypothetical protein,group_4189,smc_2,Chromosome partition protein Smc,0.0,0.0,212
group_6648,,hypothetical protein,group_4558,,hypothetical protein,0.0,0.0,212
group_6648,,hypothetical protein,group_5049,,hypothetical protein,0.0,0.0,212
group_6648,,hypothetical protein,group_5667,,hypothetical protein,0.0,0.0,212
group_6648,,hypothetical protein,group_5809,,hypothetical protein,0.0,0.0,212
group_6648,,hypothetical protein,group_6665,,hypothetical protein,0.0,0.0,212
group_6648,,hypothetical protein,group_4505,,hypothetical protein,0.0,0.0,212
group_6648,,hypothetical protein,group_4556,,hypothetical protein,0.0,0.0,212
group_6648,,hypothetical protein,group_5048,,hypothetical protein,0.0,0.0,212
group_6648,,hypothetical protein,group_5669,,hypothetical protein,0.0,0.0,212
group_6648,,hypothetical protein,group_6646,,hypothetical protein,0.0,0.0,212
group_6648,,hypothetical protein,group_6647,,hypothetical protein,0.0,0.0,212
group_6648,,hypothetical protein,group_5046,,hypothetical protein,0.0,0.0,212
group_6648,,hypothetical protein,group_5670,,hypothetical protein,0.0,0.0,212
group_6648,,hypothetical protein,group_6649,,hypothetical protein,0.0,0.0,212
group_6648,,hypothetical protein,group_6650,,hypothetical protein,0.0,0.0,212
group_6649,,hypothetical protein,group_3652,yumC,Ferredoxin--NADP reductase 2,0.0,0.0,-
group_6649,,hypothetical protein,xerD_1,,Tyrosine recombinase XerD,0.0,0.0,-
group_6649,,hypothetical protein,group_592,lytA_2,Autolysin,0.0,0.0,212
group_6649,,hypothetical protein,group_1167,,hypothetical protein,0.0,0.0,212
group_6649,,hypothetical protein,group_5050,,hypothetical protein,0.0,0.0,212
group_6649,,hypothetical protein,group_5671,,hypothetical protein,0.0,0.0,212
group_6649,,hypothetical protein,group_4559,,hypothetical protein,0.0,0.0,212
group_6649,,hypothetical protein,group_6655,,hypothetical protein,0.0,0.0,212
group_6649,,hypothetical protein,group_6656,,hypothetical protein,0.0,0.0,212
group_6649,,hypothetical protein,group_2874,,hypothetical protein,0.0,0.0,212
group_6649,,hypothetical protein,group_4557,,hypothetical protein,0.0,0.0,212
group_6649,,hypothetical protein,group_5047,,hypothetical protein,0.0,0.0,212
group_6649,,hypothetical protein,group_5518,,hypothetical protein,0.0,0.0,212
group_6649,,hypothetical protein,group_5668,,hypothetical protein,0.0,0.0,212
group_6649,,hypothetical protein,group_1541,,hypothetical protein,0.0,0.0,212
group_6649,,hypothetical protein,group_4189,smc_2,Chromosome partition protein Smc,0.0,0.0,212
group_6649,,hypothetical protein,group_4558,,hypothetical protein,0.0,0.0,212
group_6649,,hypothetical protein,group_5049,,hypothetical protein,0.0,0.0,212
group_6649,,hypothetical protein,group_5667,,hypothetical protein,0.0,0.0,212
